 distance[ft], uprime[ft/s], vprime[ft/s], wprime[ft/s]
   1060.0000000000000      ,  -6.3370781410069750      ,  0.53336175696820520      , -0.91950154032920040     
   1080.0000000000000      ,  -6.8214099603274283      ,   1.5161467227370495      ,  -1.1452801342310091     
   1100.0000000000000      ,  -8.2608020552361374      ,   1.8005405705980582      , -0.60663121357100103     
   1120.0000000000000      ,  -8.0579054635793739      ,   1.7443127964600222      ,  -2.0656609847610197     
   1140.0000000000000      ,  -7.2282097686303866      ,   2.6558155035611342      ,  -1.2257129232705590     
   1160.0000000000000      ,  -6.8359626568262284      ,   1.5447132247262723      ,  0.69365014331229780     
   1180.0000000000000      ,  -7.8643355665416275      ,   2.8921284068956705      ,  0.39969762893343969     
   1200.0000000000000      ,  -7.0230545139941745      ,   2.0084409361206905      ,  -5.3234287247054611E-002
   1220.0000000000000      ,  -8.1359866517065047      ,  0.86606138050578374      ,   6.5056362009836707E-002
   1240.0000000000000      ,  -7.8388688603447507      ,  0.89920924387199686      , -0.16509244785402186     
   1260.0000000000000      ,  -7.7073233145457687      ,  0.91654812072751413      ,   1.6674373271262133     
   1280.0000000000000      ,  -7.4319229381336083      ,   1.0080640145844992      ,   2.2427821492214450     
   1300.0000000000000      ,  -7.9862258466815295      ,   3.0943608825753266      ,   2.2571266159702383     
   1320.0000000000000      ,  -6.5011166829266811      ,   5.5779083967656087      ,   1.8780981743558531     
   1340.0000000000000      ,  -6.8967809142615950      ,   4.1863798272561867      ,   2.2250210702510267     
   1360.0000000000000      ,  -5.4636798393952004      ,   3.7955547381837680      ,   1.8362282293056067     
   1380.0000000000000      ,  -3.8051449647749171      ,   4.6810741698640292      ,   3.0299074047528936     
   1400.0000000000000      ,  -3.3211017753901730      ,   5.2786937822881361      ,   3.1834380160628069     
   1420.0000000000000      ,  -4.1385378491996221      ,   4.3073518879626400      ,   2.9982115331754811     
   1440.0000000000000      ,  -3.8747474473481391      ,   5.0536518916797695      ,   2.6611687098064034     
   1460.0000000000000      ,  -3.8218918048748813      ,   5.0035929743698162      ,   3.8416647537457607     
   1480.0000000000000      ,  -3.7921631756083172      ,   5.3484688840310817      ,   5.5397958010042965     
   1500.0000000000000      ,  -3.8081940588193159      ,   5.9192380492484284      ,   6.4801220950208336     
