     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  5.949999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.736108034894E-05,  3.246084452482E+01,  1.458030846700E-08,  1.068312243940E-13, -2.147461186694E-08,  5.703710905377E+04,  2.146208206905E+05, -9.932452226406E+02,  7.412282242819E-01, -2.178715857897E-02,  2.408607049146E-02,  6.704669271912E-01,  1.453554146450E-06, -7.624789448614E+00, -2.219030389925E-05,  8.887557524877E-02, -2.780033760918E-08, -8.153457668935E-12,  4.243819447871E-07,  2.027915843465E-14,  1.451463687251E-06, -7.624789448615E+00, -2.215839234131E-05,  8.887557524881E-02,  9.000006577425E+01,  8.426088868643E+01,  4.500000000000E+01 
                F16,  5.959999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.608085473278E-05,  3.246084452487E+01,  1.430389754121E-08,  1.044640294913E-13, -2.106739223921E-08,  5.703710854495E+04,  2.150683144602E+05, -9.932452226407E+02,  7.412282315698E-01, -2.178715348288E-02,  2.408607510112E-02,  6.704669191342E-01,  1.425926634152E-06, -7.624789448622E+00, -2.176855934137E-05,  8.887557524880E-02, -2.727187782963E-08, -8.016535806908E-12,  4.163163345302E-07,  3.951103213704E-14,  1.423875917872E-06, -7.624789448623E+00, -2.173725427999E-05,  8.887557524886E-02,  9.000006452561E+01,  8.426088756328E+01,  4.500000000000E+01 
                F16,  5.969999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.482495944647E-05,  3.246084452492E+01,  1.403271097512E-08,  1.026308686603E-13, -2.066787413089E-08,  5.703710804578E+04,  2.155158082289E+05, -9.932452226408E+02,  7.412282387195E-01, -2.178714848340E-02,  2.408607962338E-02,  6.704669112299E-01,  1.398824257846E-06, -7.624789448630E+00, -2.135483027102E-05,  8.887557524884E-02, -2.675355454345E-08, -7.853732212903E-12,  4.084040111781E-07,  2.971468795769E-14,  1.396812514574E-06, -7.624789448631E+00, -2.132412017976E-05,  8.887557524887E-02,  9.000006330064E+01,  8.426088646143E+01,  4.500000000000E+01 
                F16,  5.979999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.359293213478E-05,  3.246084452497E+01,  1.376665161275E-08,  1.005791269648E-13, -2.027591258583E-08,  5.703710755610E+04,  2.159633019967E+05, -9.932452226410E+02,  7.412282457335E-01, -2.178714357871E-02,  2.408608405991E-02,  6.704669034756E-01,  1.372237043320E-06, -7.624789448638E+00, -2.094896435365E-05,  8.887557524886E-02, -2.624493927865E-08, -7.704422551563E-12,  4.006420609907E-07,  7.508128950130E-15,  1.370263546731E-06, -7.624789448639E+00, -2.091883792512E-05,  8.887557524886E-02,  9.000006209890E+01,  8.426088538046E+01,  4.500000000000E+01 
                F16,  5.989999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.238431922744E-05,  3.246084452501E+01,  1.350562123683E-08,  9.833136581898E-14, -1.989136566954E-08,  5.703710707571E+04,  2.164107957635E+05, -9.932452226411E+02,  7.412282526146E-01, -2.178713876701E-02,  2.408608841232E-02,  6.704668958683E-01,  1.346155196137E-06, -7.624789448646E+00, -2.055081215007E-05,  8.887557524886E-02, -2.574614142899E-08, -7.580614563871E-12,  3.930276287151E-07,  3.000919152984E-15,  1.344219203582E-06, -7.624789448647E+00, -2.052125829161E-05,  8.887557524887E-02,  9.000006091994E+01,  8.426088431999E+01,  4.500000000000E+01 
                F16,  5.999999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.119867577552E-05,  3.246084452506E+01,  1.324952620593E-08,  9.585760918676E-14, -1.951409389278E-08,  5.703710660444E+04,  2.168582895294E+05, -9.932452226412E+02,  7.412282593651E-01, -2.178713404655E-02,  2.408609268221E-02,  6.704668884053E-01,  1.320569102870E-06, -7.624789448653E+00, -2.016022706060E-05,  8.887557524887E-02, -2.525673768175E-08, -7.530732249196E-12,  3.855579075293E-07,  2.789627140763E-14,  1.318669913157E-06, -7.624789448654E+00, -2.013123489061E-05,  8.887557524892E-02,  9.000005976333E+01,  8.426088327963E+01,  4.500000000000E+01 
                F16,  6.009999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -6.003556527814E-05,  3.246084452510E+01,  1.299827562137E-08,  9.399164045618E-14, -1.914396018304E-08,  5.703710614212E+04,  2.173057832945E+05, -9.932452226413E+02,  7.412282659876E-01, -2.178712941560E-02,  2.408609687113E-02,  6.704668810839E-01,  1.295469343351E-06, -7.624789448661E+00, -1.977706527192E-05,  8.887557524891E-02, -2.477666296443E-08, -7.357884437386E-12,  3.782301506034E-07,  4.011845088466E-14,  1.293606256492E-06, -7.624789448661E+00, -1.974862411533E-05,  8.887557524896E-02,  9.000005862866E+01,  8.426088225899E+01,  4.500000000000E+01 
                F16,  6.019999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.889455953509E-05,  3.246084452515E+01,  1.275177555521E-08,  9.238497943578E-14, -1.878083043078E-08,  5.703710568858E+04,  2.177532770586E+05, -9.932452226414E+02,  7.412282724845E-01, -2.178712487247E-02,  2.408610098061E-02,  6.704668739013E-01,  1.270846667707E-06, -7.624789448668E+00, -1.940118570332E-05,  8.887557524894E-02, -2.430574586516E-08, -7.205324829844E-12,  3.710416566133E-07,  1.776399828807E-14,  1.269018988971E-06, -7.624789448669E+00, -1.937328508822E-05,  8.887557524895E-02,  9.000005751550E+01,  8.426088125771E+01,  4.500000000000E+01 
                F16,  6.029999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.777523847544E-05,  3.246084452519E+01,  1.250993919568E-08,  9.055449704190E-14, -1.842457259821E-08,  5.703710524365E+04,  2.182007708219E+05, -9.932452226415E+02,  7.412282788581E-01, -2.178712041549E-02,  2.408610501215E-02,  6.704668668550E-01,  1.246692006467E-06, -7.624789448675E+00, -1.903244995548E-05,  8.887557524895E-02, -2.384379601948E-08, -7.034064584875E-12,  3.639897819589E-07,  1.202358000703E-15,  1.244899063805E-06, -7.624789448676E+00, -1.900507960873E-05,  8.887557524894E-02,  9.000005642346E+01,  8.426088027542E+01,  4.500000000000E+01 
                F16,  6.039999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.667719001468E-05,  3.246084452523E+01,  1.227267673791E-08,  8.851490069134E-14, -1.807505741531E-08,  5.703710480716E+04,  2.186482645843E+05, -9.932452226416E+02,  7.412282851109E-01, -2.178711604305E-02,  2.408610896724E-02,  6.704668599423E-01,  1.222996477607E-06, -7.624789448682E+00, -1.867072225906E-05,  8.887557524895E-02, -2.339056820230E-08, -6.885843961961E-12,  3.570719284945E-07,  1.015007479669E-14,  1.221237614260E-06, -7.624789448683E+00, -1.864387210286E-05,  8.887557524898E-02,  9.000005535212E+01,  8.426087931176E+01,  4.500000000000E+01 
                F16,  6.049999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.560000989440E-05,  3.246084452527E+01,  1.203990353698E-08,  8.646008008666E-14, -1.773215787391E-08,  5.703710437897E+04,  2.190957583459E+05, -9.932452226417E+02,  7.412282912450E-01, -2.178711175353E-02,  2.408611284732E-02,  6.704668531608E-01,  1.199751340179E-06, -7.624789448689E+00, -1.831586942525E-05,  8.887557524897E-02, -2.294586910811E-08, -6.730704787414E-12,  3.502855510174E-07,  3.454964263675E-14,  1.198025915057E-06, -7.624789448690E+00, -1.828952957323E-05,  8.887557524903E-02,  9.000005430110E+01,  8.426087836637E+01,  4.500000000000E+01 
                F16,  6.059999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.454330154259E-05,  3.246084452532E+01,  1.181153475696E-08,  8.473188407367E-14, -1.739574935832E-08,  5.703710395890E+04,  2.195432521067E+05, -9.932452226418E+02,  7.412282972628E-01, -2.178710754537E-02,  2.408611665380E-02,  6.704668465079E-01,  1.176948025126E-06, -7.624789448696E+00, -1.796776079572E-05,  8.887557524901E-02, -2.250974032001E-08, -6.686075880358E-12,  3.436281481552E-07,  3.018657862801E-14,  1.175255397236E-06, -7.624789448696E+00, -1.794192154957E-05,  8.887557524904E-02,  9.000005327002E+01,  8.426087743891E+01,  4.500000000000E+01 
                F16,  6.069999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.350667591655E-05,  3.246084452536E+01,  1.158748694737E-08,  8.322360056043E-14, -1.706570951074E-08,  5.703710354681E+04,  2.199907458666E+05, -9.932452226419E+02,  7.412283031663E-01, -2.178710341703E-02,  2.408612038808E-02,  6.704668399813E-01,  1.154578156172E-06, -7.624789448702E+00, -1.762626819553E-05,  8.887557524903E-02, -2.208188512792E-08, -6.549416453632E-12,  3.370972719927E-07,  9.323110055232E-15,  1.152917702366E-06, -7.624789448703E+00, -1.760092004108E-05,  8.887557524903E-02,  9.000005225849E+01,  8.426087652905E+01,  4.500000000000E+01 
                F16,  6.079999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.248975136870E-05,  3.246084452539E+01,  1.136767915983E-08,  8.160856508416E-14, -1.674191842460E-08,  5.703710314255E+04,  2.204382396258E+05, -9.932452226420E+02,  7.412283089579E-01, -2.178709936699E-02,  2.408612405153E-02,  6.704668335785E-01,  1.132633474978E-06, -7.624789448709E+00, -1.729126588621E-05,  8.887557524903E-02, -2.166221764075E-08, -6.414369147451E-12,  3.306905168588E-07, -2.656765136680E-15,  1.131004575897E-06, -7.624789448709E+00, -1.726639949008E-05,  8.887557524902E-02,  9.000005126615E+01,  8.426087563644E+01,  4.500000000000E+01 
                F16,  6.089999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.149215350608E-05,  3.246084452543E+01,  1.115203129525E-08,  7.966621750917E-14, -1.642425831777E-08,  5.703710274596E+04,  2.208857333842E+05, -9.932452226421E+02,  7.412283146396E-01, -2.178709539379E-02,  2.408612764548E-02,  6.704668272971E-01,  1.111105905747E-06, -7.624789448715E+00, -1.696263051767E-05,  8.887557524904E-02, -2.125043277443E-08, -6.259203558081E-12,  3.244055217510E-07,  1.706746323903E-14,  1.109507973277E-06, -7.624789448716E+00, -1.693823672408E-05,  8.887557524907E-02,  9.000005029264E+01,  8.426087476077E+01,  4.500000000000E+01 
                F16,  6.099999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -5.051351504348E-05,  3.246084452547E+01,  1.094046630631E-08,  7.781278566094E-14, -1.611261349296E-08,  5.703710235691E+04,  2.213332271419E+05, -9.932452226422E+02,  7.412283202135E-01, -2.178709149596E-02,  2.408613117125E-02,  6.704668211350E-01,  1.089987517216E-06, -7.624789448721E+00, -1.664024108499E-05,  8.887557524907E-02, -2.084656833196E-08, -6.181021699740E-12,  3.182399761573E-07,  3.858473546455E-14,  1.088419949572E-06, -7.624789448722E+00, -1.661631091191E-05,  8.887557524912E-02,  9.000004933759E+01,  8.426087390171E+01,  4.500000000000E+01 
                F16,  6.109999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -4.955347567904E-05,  3.246084452551E+01,  1.073290581900E-08,  7.655437882087E-14, -1.580687063235E-08,  5.703710197524E+04,  2.217807208988E+05, -9.932452226423E+02,  7.412283256816E-01, -2.178708767208E-02,  2.408613463014E-02,  6.704668150897E-01,  1.069270533424E-06, -7.624789448728E+00, -1.632397888250E-05,  8.887557524910E-02, -2.045030205258E-08, -6.087428655345E-12,  3.121916071937E-07,  2.122611438455E-14,  1.067732764816E-06, -7.624789448728E+00, -1.630050351878E-05,  8.887557524912E-02,  9.000004840066E+01,  8.426087305894E+01,  4.500000000000E+01 
                F16,  6.119999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -4.861168195481E-05,  3.246084452554E+01,  1.052927491279E-08,  7.519692567085E-14, -1.550691836275E-08,  5.703710160082E+04,  2.222282146550E+05, -9.932452226424E+02,  7.412283310460E-01, -2.178708392074E-02,  2.408613802340E-02,  6.704668091592E-01,  1.048947331297E-06, -7.624789448734E+00, -1.601372746034E-05,  8.887557524911E-02, -2.006157181993E-08, -5.943471992199E-12,  3.062581907153E-07,  4.466359739154E-15,  1.047438792118E-06, -7.624789448734E+00, -1.599069826206E-05,  8.887557524911E-02,  9.000004748150E+01,  8.426087223217E+01,  4.500000000000E+01 
                F16,  6.129999999996E+02,  1.000000000000E-02,  4.989451809294E+02, -4.768778713247E-05,  3.246084452558E+01,  1.032949839290E-08,  7.364124885131E-14, -1.521264763367E-08,  5.703710123351E+04,  2.226757084104E+05, -9.932452226425E+02,  7.412283363085E-01, -2.178708024058E-02,  2.408614135228E-02,  6.704668033412E-01,  1.029010413646E-06, -7.624789448739E+00, -1.570937258190E-05,  8.887557524911E-02, -1.968028038371E-08, -5.775771754587E-12,  3.004375397529E-07, -2.995344886854E-15,  1.027530548835E-06, -7.624789448740E+00, -1.568678106964E-05,  8.887557524911E-02,  9.000004657979E+01,  8.426087142108E+01,  4.500000000000E+01 
