     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_speed[ft/s] , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  2.000000000000E+01,  1.000000000000E-02,  5.482346061480E+02,  1.855777060641E-02,  3.049193494013E+01, -3.538439968324E-04,  1.476564083649E-03,  1.256737263372E-03,  9.914963290792E+03, -8.001984596787E+02, -9.931174947166E+02,  9.994174653920E-01,  1.045415836294E-02,  2.770875340564E-02,  1.696070243138E-02, -4.464547498003E-04, -7.426539189878E+00, -4.698456991077E-03,  1.049584573703E-01, -2.611426397164E-06,  1.253973860063E-02, -8.310545387884E-05,  6.292476434919E-04, -4.454096474821E-04, -7.425591574813E+00, -4.704700303199E-03,  1.061997381373E-01,  4.997818161944E+02,  3.563649955293E+02,  1.911359772592E+00,  4.500000000000E+01 
                F16,  2.200000000000E+01,  1.000000000000E-02,  5.481400262544E+02,  1.731107243641E-02,  3.002838549962E+01, -4.312856230819E-04,  4.374207987744E-04,  1.218016941325E-03,  1.091233402120E+04, -8.621541000129E+02, -9.942286655677E+02,  9.993728914404E-01,  1.010049834167E-02,  2.863311086458E-02,  1.821946073617E-02,  9.518361174849E-05, -7.400700048378E+00, -4.851758145334E-03,  1.076480428266E-01,  3.873231674478E-04,  1.230218742671E-02, -6.751821661549E-05,  1.825217918803E-03,  1.242658045932E-04, -7.399778173613E+00, -4.856809845161E-03,  1.101823453653E-01,  4.995248530960E+02,  3.565248012654E+02,  2.058705394092E+00,  4.500000000000E+01 
                F16,  2.400000000000E+01,  1.000000000000E-02,  5.482344331898E+02,  1.575428827107E-02,  2.962495561457E+01, -5.598224083625E-04, -2.999082162050E-04,  1.161052915888E-03,  1.190952344980E+04, -9.213576540267E+02, -9.971919303227E+02,  9.993544616044E-01,  9.630352077293E-03,  2.864656733318E-02,  1.942396896289E-02,  6.701302255804E-04, -7.379658659897E+00, -4.967844620801E-03,  1.111630670369E-01,  1.395042107946E-04,  8.322035832031E-03, -4.913517563662E-05,  1.449671047220E-03,  6.801592205510E-04, -7.379039319410E+00, -4.971520784284E-03,  1.128747720812E-01,  4.994664794744E+02,  3.566788917455E+02,  2.198837187950E+00,  4.500000000000E+01 
                F16,  2.600000000000E+01,  1.000000000000E-02,  5.485545418732E+02,  1.390367733483E-02,  2.938472164490E+01, -5.563660997572E-04, -6.190931513594E-04,  1.102436841440E-03,  1.290700644922E+04, -9.779388064881E+02, -1.000196205918E+03,  9.993511617906E-01,  9.104270169384E-03,  2.813193423999E-02,  2.056603920110E-02,  6.793593599841E-04, -7.367803581717E+00, -5.054593535003E-03,  1.128637653328E-01, -9.189681906656E-05,  3.550412705928E-03, -3.867043400552E-05,  2.087503818575E-04,  6.722927902465E-04, -7.367542850029E+00, -5.057493646761E-03,  1.128564901470E-01,  4.996509593228E+02,  3.568268741519E+02,  2.330976065776E+00,  4.500000000000E+01 
                F16,  2.800000000000E+01,  1.000000000000E-02,  5.489499648983E+02,  1.214014134445E-02,  2.931098481272E+01, -4.853992468557E-04, -5.999304463067E-04,  1.051820970823E-03,  1.390511917773E+04, -1.032029310767E+03, -1.002204576938E+03,  9.993506294313E-01,  8.626150517223E-03,  2.748011262928E-02,  2.165069034614E-02,  4.661206774684E-04, -7.364714645907E+00, -5.126551203093E-03,  1.121688009100E-01, -9.004868862649E-05, -2.178578035436E-04, -3.342234254725E-05, -8.007131205215E-04,  4.594541979992E-04, -7.364735309363E+00, -5.129059710873E-03,  1.109470156464E-01,  4.999263939770E+02,  3.569679669741E+02,  2.455956043796E+00,  4.500000000000E+01 
                F16,  3.000000000000E+01,  1.000000000000E-02,  5.492663270409E+02,  1.060977298898E-02,  2.935413905644E+01, -4.364121091128E-04, -3.944026807564E-04,  1.007139879904E-03,  1.490386121555E+04, -1.083749219227E+03, -1.002944506979E+03,  9.993454427500E-01,  8.208163631089E-03,  2.695541053641E-02,  2.268739622336E-02,  3.708009818117E-04, -7.367536603216E+00, -5.188895140442E-03,  1.101552711854E-01, -6.975073050367E-06, -2.303019049916E-03, -2.858163051362E-05, -1.091122830833E-03,  3.703722157155E-04, -7.367711670132E+00, -5.191038321041E-03,  1.087076545128E-01,  5.001342244994E+02,  3.571020391386E+02,  2.575245861974E+00,  4.500000000000E+01 
                F16,  3.200000000000E+01,  1.000000000000E-02,  5.494431476222E+02,  9.235775365252E-03,  2.945100726790E+01, -4.206234082154E-04, -1.443026808585E-04,  9.642111740324E-04,  1.590300423258E+04, -1.133204995804E+03, -1.002661268833E+03,  9.993332046945E-01,  7.814244232329E-03,  2.666951983506E-02,  2.368164466028E-02,  4.005895218558E-04, -7.372877837979E+00, -5.240757382965E-03,  1.081925083639E-01,  2.536677682583E-05, -2.786337667271E-03, -2.305007981040E-05, -8.062935986275E-04,  4.024994105436E-04, -7.373087258008E+00, -5.242483808155E-03,  1.072142447114E-01,  5.002102735582E+02,  3.572294388815E+02,  2.689792627243E+00,  4.500000000000E+01 
                F16,  3.400000000000E+01,  1.000000000000E-02,  5.495065169458E+02,  7.940514628906E-03,  2.954870704137E+01, -4.115571389122E-04,  5.539622299993E-05,  9.220557581358E-04,  1.690228729012E+04, -1.180494839169E+03, -1.001824961668E+03,  9.993146017625E-01,  7.424076720107E-03,  2.661455294673E-02,  2.463484037931E-02,  4.406330067504E-04, -7.377972771216E+00, -5.281466216818E-03,  1.070601771236E-01,  1.108421220966E-05, -2.157606488305E-03, -1.758785583836E-05, -3.223570475814E-04,  4.414378115170E-04, -7.378133720276E+00, -5.282782136790E-03,  1.067351182712E-01,  5.001778691859E+02,  3.573507376562E+02,  2.799875141432E+00,  4.500000000000E+01 
                F16,  3.600000000000E+01,  1.000000000000E-02,  5.495171720235E+02,  6.718066421892E-03,  2.961519469971E+01, -3.957672736394E-04,  1.631223222013E-04,  8.815200512431E-04,  1.790154162504E+04, -1.225711891699E+03, -1.000895820129E+03,  9.992917727921E-01,  7.041234058222E-03,  2.671519181849E-02,  2.554745347698E-02,  4.459664582891E-04, -7.381208082449E+00, -5.311613558219E-03,  1.068386117785E-01, -3.314955171290E-06, -1.034331666758E-03, -1.251150014373E-05,  7.149032446930E-05,  4.457078935577E-04, -7.381284217984E+00, -5.312547921979E-03,  1.070016174070E-01,  5.000958121126E+02,  3.574665853405E+02,  2.905496843595E+00,  4.500000000000E+01 
                F16,  3.800000000000E+01,  1.000000000000E-02,  5.495273790461E+02,  5.584600922576E-03,  2.964026117409E+01, -3.770551594653E-04,  1.809626749227E-04,  8.430038337473E-04,  1.890071449581E+04, -1.268944392100E+03, -1.000187613375E+03,  9.992672355267E-01,  6.673607653536E-03,  2.687771637370E-02,  2.642050957616E-02,  4.376677392992E-04, -7.382155063035E+00, -5.331793363155E-03,  1.072109706408E-01, -3.159335314170E-06,  4.907176009646E-05, -7.615000696669E-06,  2.670067496152E-04,  4.374362143941E-04, -7.382150023452E+00, -5.332359383068E-03,  1.075901748073E-01,  5.000153787809E+02,  3.575775514115E+02,  3.006667477593E+00,  4.500000000000E+01 
                F16,  4.000000000000E+01,  1.000000000000E-02,  5.495640568230E+02,  4.539128409335E-03,  2.963031512604E+01, -3.606074073125E-04,  1.373876658675E-04,  8.062067362385E-04,  1.989983297943E+04, -1.310275886766E+03, -9.998277171192E+02,  9.992431165229E-01,  6.323161987940E-03,  2.702511090694E-02,  2.725536799651E-02,  4.356966861907E-04, -7.381260800944E+00, -5.342229253970E-03,  1.077886310608E-01,  8.090053678152E-07,  7.667736213560E-04, -2.811742913251E-06,  2.870363964801E-04,  4.357607417336E-04, -7.381202400170E+00, -5.342434042612E-03,  1.081627868565E-01,  4.999634851830E+02,  3.576839972128E+02,  3.103451480678E+00,  4.500000000000E+01 
                F16,  4.200000000000E+01,  1.000000000000E-02,  5.496313209447E+02,  3.568400156251E-03,  2.960028221131E+01, -3.462964137691E-04,  6.898056825343E-05,  7.708287549339E-04,  2.089895519287E+04, -1.349786521152E+03, -9.997884470268E+02,  9.992206787583E-01,  5.988544265211E-03,  2.711421520462E-02,  2.805337436322E-02,  4.378283563622E-04, -7.379387098707E+00, -5.343246941528E-03,  1.082914519544E-01,  5.492909776767E-07,  1.027674558864E-03,  1.736294728045E-06,  2.053172469058E-04,  4.378664078062E-04, -7.379309692649E+00, -5.343110004654E-03,  1.085420443309E-01,  4.999449051359E+02,  3.577860790086E+02,  3.195946765974E+00,  4.500000000000E+01 
                F16,  4.400000000000E+01,  1.000000000000E-02,  5.497202354902E+02,  2.662506813452E-03,  2.956582422782E+01, -3.320536526179E-04,  6.286673885693E-06,  7.368553969284E-04,  2.189813475433E+04, -1.387554229869E+03, -9.999540689613E+02,  9.992002417959E-01,  5.669010928191E-03,  2.713636087963E-02,  2.881591623282E-02,  4.361850686743E-04, -7.377384989428E+00, -5.335545586200E-03,  1.085900564697E-01, -2.231524116087E-06,  9.195401660559E-04,  5.861138287818E-06,  9.295026942980E-05,  4.360134179094E-04, -7.377316136565E+00, -5.335098916576E-03,  1.086897304557E-01,  4.999514937984E+02,  3.578838535235E+02,  3.284287938831E+00,  4.500000000000E+01 
                F16,  4.600000000000E+01,  1.000000000000E-02,  5.498178898329E+02,  1.818341802568E-03,  2.953813696045E+01, -3.172995162250E-04, -3.344415665345E-05,  7.043707653032E-04,  2.289740399067E+04, -1.423654957301E+03, -1.000190053767E+03,  9.991814382505E-01,  5.364584298214E-03,  2.710709780303E-02,  2.954454162317E-02,  4.297491971211E-04, -7.375828039493E+00, -5.320025344794E-03,  1.086749355606E-01, -3.833614410691E-06,  6.148063531509E-04,  9.535573375960E-06, -2.779527640277E-06,  4.294599219876E-04, -7.375782269646E+00, -5.319302782772E-03,  1.086535724907E-01,  4.999708610865E+02,  3.579773812287E+02,  3.368653740509E+00,  4.500000000000E+01 
                F16,  4.800000000000E+01,  1.000000000000E-02,  5.499131274293E+02,  1.034864064047E-03,  2.952207781093E+01, -3.027540815688E-04, -4.671769647954E-05,  6.733754247960E-04,  2.389677158442E+04, -1.458162204241E+03, -1.000392232764E+03,  9.991636084773E-01,  5.074778433449E-03,  2.705213841235E-02,  3.024089823073E-02,  4.220331155033E-04, -7.374934351407E+00, -5.297530437969E-03,  1.086048584392E-01, -3.655849781567E-06,  2.830763046736E-04,  1.282602900235E-05, -6.029194259678E-05,  4.217589442059E-04, -7.374913484343E+00, -5.296560763383E-03,  1.085159419697E-01,  4.999919702418E+02,  3.580667696283E+02,  3.449251167603E+00,  4.500000000000E+01 
                F16,  5.000000000000E+01,  1.000000000000E-02,  5.499990679633E+02,  3.098367431049E-04,  2.951702438230E+01, -2.890298026735E-04, -3.971160435398E-05,  6.437887460230E-04,  2.489622831022E+04, -1.491146548583E+03, -1.000507819533E+03,  9.991461394711E-01,  4.798367973990E-03,  2.699538240906E-02,  3.090658462732E-02,  4.153808254759E-04, -7.374632788166E+00, -5.268756143042E-03,  1.084606574360E-01, -2.997763536337E-06,  3.748495097214E-05,  1.580377370232E-05, -7.786098401799E-05,  4.151560002268E-04, -7.374630230873E+00, -5.267562803298E-03,  1.083563728392E-01,  5.000077372757E+02,  3.581521693999E+02,  3.526286817508E+00,  4.500000000000E+01 
                F16,  5.200000000000E+01,  1.000000000000E-02,  5.500733730370E+02, -3.599035635359E-04,  2.951916859599E+01, -2.761699150211E-04, -2.262693561012E-05,  6.155201628141E-04,  2.589575563080E+04, -1.522675427391E+03, -1.000532181280E+03,  9.991286520798E-01,  4.534041920378E-03,  2.695207357281E-02,  3.154306242417E-02,  4.097410974934E-04, -7.374696940483E+00, -5.234279944917E-03,  1.083132577217E-01, -2.695295754694E-06, -7.991248490572E-05,  1.851495905210E-05, -6.580457633380E-05,  4.095384236284E-04, -7.374703032604E+00, -5.232882946224E-03,  1.082301469033E-01,  5.000154495618E+02,  3.582337565611E+02,  3.599947086677E+00,  4.500000000000E+01 
                F16,  5.400000000000E+01,  1.000000000000E-02,  5.501371881576E+02, -9.774073971327E-04,  2.952395441078E+01, -2.639946985101E-04, -4.896921786235E-06,  5.884994428636E-04,  2.689533365215E+04, -1.552813124566E+03, -1.000491597560E+03,  9.991110368686E-01,  4.280891760866E-03,  2.692732873378E-02,  3.215165532846E-02,  4.043643443021E-04, -7.374877087526E+00, -5.194603455895E-03,  1.082071965746E-01, -2.686188697696E-06, -8.400956820200E-05,  2.099156428570E-05, -3.905544084739E-05,  4.041621554134E-04, -7.374883353262E+00, -5.193020408747E-03,  1.081615157593E-01,  5.000158472009E+02,  3.583117173614E+02,  3.670393823308E+00,  4.500000000000E+01 
                F16,  5.600000000000E+01,  1.000000000000E-02,  5.501935293213E+02, -1.545471899770E-03,  2.952781286085E+01, -2.524037180815E-04,  7.516314830010E-06,  5.626670063323E-04,  2.789494652259E+04, -1.581620854036E+03, -1.000422882766E+03,  9.990933894984E-01,  4.038402894543E-03,  2.691844931119E-02,  3.273358289696E-02,  3.989448398721E-04, -7.374988266308E+00, -5.150169896325E-03,  1.081575908506E-01, -2.709715839655E-06, -1.969340794006E-05,  2.326006451615E-05, -1.130205591392E-05,  3.987409220636E-04, -7.374989630578E+00, -5.148416427246E-03,  1.081480534147E-01,  5.000116018166E+02,  3.583862368994E+02,  3.737769061609E+00,  4.500000000000E+01 
                F16,  5.800000000000E+01,  1.000000000000E-02,  5.502457232632E+02, -2.066965712007E-03,  2.952890751020E+01, -2.413747304309E-04,  1.266723846239E-05,  5.379636625616E-04,  2.889458470270E+04, -1.609156901082E+03, -1.000357583105E+03,  9.990759061941E-01,  3.806243581791E-03,  2.691881836682E-02,  3.328998933434E-02,  3.935014632566E-04, -7.374943363960E+00, -5.101376623852E-03,  1.081565793319E-01, -2.718696145733E-06,  6.412857964468E-05,  2.533895687428E-05,  8.537739886132E-06,  3.932968415868E-04, -7.374938422814E+00, -5.099466981820E-03,  1.081712424023E-01,  5.000057975581E+02,  3.584574899295E+02,  3.802201554684E+00,  4.500000000000E+01 
                F16,  6.000000000000E+01,  1.000000000000E-02,  5.502963139883E+02, -2.544901321084E-03,  2.952703806465E+01, -2.308722307635E-04,  1.167875723448E-05,  5.143328126972E-04,  2.989424456918E+04, -1.635476816540E+03, -1.000314001125E+03,  9.990587872599E-01,  3.584121018978E-03,  2.692152642970E-02,  3.382196165230E-02,  3.879954500471E-04, -7.374742263051E+00, -5.048594105403E-03,  1.081842485289E-01, -2.781940651277E-06,  1.315739960780E-04,  2.723673819997E-05,  1.729549343186E-05,  3.877859587190E-04, -7.374732286942E+00, -5.046541912743E-03,  1.082081634932E-01,  5.000008350037E+02,  3.585256349599E+02,  3.863812063295E+00,  4.500000000000E+01 
                F16,  6.200000000000E+01,  1.000000000000E-02,  5.503466005863E+02, -2.982223342317E-03,  2.952306306762E+01, -2.208314072157E-04,  7.188871334068E-06,  4.917253371573E-04,  3.089392642288E+04, -1.660633639240E+03, -1.000296528948E+03,  9.990421755550E-01,  3.371732481676E-03,  2.692167763012E-02,  3.433054261252E-02,  3.822891857213E-04, -7.374437745923E+00, -4.992182781373E-03,  1.082193116457E-01, -2.913117397069E-06,  1.660143461370E-04,  2.895593894032E-05,  1.645927749865E-05,  3.820697558023E-04, -7.374425228903E+00, -4.990001473947E-03,  1.082403444998E-01,  4.999979386839E+02,  3.585908130464E+02,  3.922716976203E+00,  4.500000000000E+01 
                F16,  6.400000000000E+01,  1.000000000000E-02,  5.503967317925E+02, -3.381614312875E-03,  2.951821364696E+01, -2.111957626408E-04,  1.924586041585E-06,  4.700994109339E-04,  3.189363208902E+04, -1.684678105774E+03, -1.000299647550E+03,  9.990261359297E-01,  3.168747401118E-03,  2.691715850127E-02,  3.481673947297E-02,  3.762940063283E-04, -7.374098047836E+00, -4.932498781843E-03,  1.082463309693E-01, -3.059280960942E-06,  1.677908843852E-04,  3.049919898907E-05,  9.995902239946E-06,  3.760636001512E-04, -7.374085438114E+00, -4.930201593323E-03,  1.082579501660E-01,  4.999972127266E+02,  3.586531506332E+02,  3.979030271531E+00,  4.500000000000E+01 
                F16,  6.600000000000E+01,  1.000000000000E-02,  5.504461297719E+02, -3.745460668224E-03,  2.951355787730E+01, -2.019392690642E-04, -2.194769498767E-06,  4.494168443238E-04,  3.289336301105E+04, -1.707658816809E+03, -1.000313505314E+03,  9.990106665024E-01,  2.974795282274E-03,  2.690822655264E-02,  3.528152705322E-02,  3.700355445886E-04, -7.373779164757E+00, -4.869889680481E-03,  1.082584067179E-01, -3.170131373419E-06,  1.474861168948E-04,  3.187265131887E-05,  2.155358409704E-06,  3.697968660410E-04, -7.373768104973E+00, -4.867489377341E-03,  1.082596300120E-01,  4.999980327672E+02,  3.587127642321E+02,  4.032863907147E+00,  4.500000000000E+01 
                F16,  6.800000000000E+01,  1.000000000000E-02,  5.504939855728E+02, -4.075917518261E-03,  2.950972552359E+01, -1.930576643587E-04, -4.349333133589E-06,  4.296401176270E-04,  3.389311925713E+04, -1.729622352292E+03, -1.000328698407E+03,  9.989957259849E-01,  2.789469704720E-03,  2.689650992109E-02,  3.572584605929E-02,  3.636038061543E-04, -7.373511810450E+00, -4.804687022651E-03,  1.082561121945E-01, -3.232614987502E-06,  1.186033030711E-04,  3.308594731799E-05, -4.005733259316E-06,  3.633604900332E-04, -7.373502927457E+00, -4.802195640997E-03,  1.082496847475E-01,  4.999995241996E+02,  3.587697647747E+02,  4.084327115481E+00,  4.500000000000E+01 
                F16,  7.000000000000E+01,  1.000000000000E-02,  5.505396378586E+02, -4.374980210718E-03,  2.950687803464E+01, -1.845513787612E-04, -4.650442318404E-06,  4.107315096984E-04,  3.489289940650E+04, -1.750613345933E+03, -1.000339056020E+03,  9.989812622170E-01,  2.612350833742E-03,  2.688396352642E-02,  3.615059982364E-02,  3.570863918374E-04, -7.373301410546E+00, -4.737200719707E-03,  1.082444282339E-01, -3.258213086515E-06,  9.217836189798E-05,  3.415070435712E-05, -7.150337095832E-06,  3.568411909299E-04, -7.373294506819E+00, -4.734629419844E-03,  1.082345015886E-01,  5.000009380892E+02,  3.588242604454E+02,  4.133525343068E+00,  4.500000000000E+01 
                F16,  7.200000000000E+01,  1.000000000000E-02,  5.505827563079E+02, -4.644530932604E-03,  2.950483768583E+01, -1.764166218333E-04, -3.744716760166E-06,  3.926534332581E-04,  3.589270100876E+04, -1.770674536919E+03, -1.000342328095E+03,  9.989672324698E-01,  2.443032481332E-03,  2.687212739364E-02,  3.655665210630E-02,  3.505416288460E-04, -7.373136065218E+00, -4.667716768907E-03,  1.082294440552E-01, -3.262102917842E-06,  7.426036978160E-05,  3.507890938174E-05, -7.422860675119E-06,  3.502961574767E-04, -7.373130495721E+00, -4.665075809514E-03,  1.082197060929E-01,  5.000018412238E+02,  3.588763577793E+02,  4.180559430797E+00,  4.500000000000E+01 
                F16,  7.400000000000E+01,  1.000000000000E-02,  5.506233462698E+02, -4.886366730698E-03,  2.950327343918E+01, -1.686442809641E-04, -2.403440725088E-06,  3.753689970854E-04,  3.689252124158E+04, -1.789846816081E+03, -1.000339372791E+03,  9.989536123925E-01,  2.281139694214E-03,  2.686180301115E-02,  3.694482681842E-02,  3.440012649288E-04, -7.372996883843E+00, -4.596497711768E-03,  1.082159875811E-01, -3.255324659423E-06,  6.593749616396E-05,  3.588181387990E-05, -5.824371413100E-06,  3.437563129157E-04, -7.372991927903E+00, -4.593796506443E-03,  1.082086715673E-01,  5.000021309587E+02,  3.589261614163E+02,  4.225525271517E+00,  4.500000000000E+01 
                F16,  7.600000000000E+01,  1.000000000000E-02,  5.506616433565E+02, -5.102215467586E-03,  2.950186308257E+01, -1.612211004401E-04, -1.231948137361E-06,  3.588424894565E-04,  3.789235747496E+04, -1.808169278493E+03, -1.000332681009E+03,  9.989403952804E-01,  2.126333205447E-03,  2.685308729243E-02,  3.731590930166E-02,  3.374787125525E-04, -7.372866520892E+00, -4.523784777429E-03,  1.082065844418E-01, -3.245373265713E-06,  6.491403691566E-05,  3.656935137974E-05, -3.558890318707E-06,  3.372345098529E-04, -7.372861633990E+00, -4.521031994356E-03,  1.082023282633E-01,  5.000019389152E+02,  3.589737731493E+02,  4.268513894749E+00,  4.500000000000E+01 
                F16,  7.800000000000E+01,  1.000000000000E-02,  5.506979750055E+02, -5.293739784160E-03,  2.950038982791E+01, -1.541308583620E-04, -5.438396303319E-07,  3.430397706297E-04,  3.889220759557E+04, -1.825679287578E+03, -1.000324959281E+03,  9.989275857220E-01,  1.978304801892E-03,  2.684561485226E-02,  3.767064847932E-02,  3.309751422451E-04, -7.372733922870E+00, -4.449800719493E-03,  1.082015547653E-01, -3.236925905673E-06,  6.754213908236E-05,  3.715001604293E-05, -1.572959331243E-06,  3.307315712012E-04, -7.372728835573E+00, -4.447004389639E-03,  1.081998196989E-01,  5.000014981041E+02,  3.590192908804E+02,  4.309611811045E+00,  4.500000000000E+01 
                F16,  8.000000000000E+01,  1.000000000000E-02,  5.507326459439E+02, -5.462531193270E-03,  2.949876834146E+01, -1.473558242488E-04, -3.757517973313E-07,  3.279285188862E-04,  3.989207007877E+04, -1.842412549580E+03, -1.000318194523E+03,  9.989151918550E-01,  1.836769087285E-03,  2.683885165768E-02,  3.800975930356E-02,  3.244855494106E-04, -7.372595258841E+00, -4.374752519752E-03,  1.081997687265E-01, -3.231401271927E-06,  7.049249216923E-05,  3.763109140096E-05, -3.578532774142E-07,  3.242423904186E-04, -7.372589950928E+00, -4.371920127469E-03,  1.081994653443E-01,  5.000010299949E+02,  3.590628078989E+02,  4.348901448582E+00,  4.500000000000E+01 
                F16,  8.200000000001E+01,  1.000000000000E-02,  5.507658743465E+02, -5.610100795118E-03,  2.949701933860E+01, -1.408785335165E-04, -5.835967547922E-07,  3.134782623102E-04,  4.089194388117E+04, -1.858403193478E+03, -1.000313308373E+03,  9.989032192490E-01,  1.701455476444E-03,  2.683232770729E-02,  3.833392509407E-02,  3.180051922333E-04, -7.372452219909E+00, -4.298833431590E-03,  1.081995637910E-01, -3.227300471818E-06,  7.167725931983E-05,  3.801904554877E-05,  2.744035992898E-08,  3.177623417445E-04, -7.372446826193E+00, -4.295971975382E-03,  1.081996070881E-01,  5.000006792857E+02,  3.591044126401E+02,  4.386461561153E+00,  4.500000000000E+01 
                F16,  8.400000000001E+01,  1.000000000000E-02,  5.507977789802E+02, -5.737872951167E-03,  2.949522067583E+01, -1.346831865305E-04, -9.583979352391E-07,  2.996602217711E-04,  4.189182825438E+04, -1.873683850551E+03, -1.000310281370E+03,  9.988916677501E-01,  1.572102461834E-03,  2.682575909753E-02,  3.864379953029E-02,  3.115340055222E-04, -7.372309243306E+00, -4.222224226144E-03,  1.081994722267E-01, -3.221770499071E-06,  7.042393093430E-05,  3.831990376753E-05, -1.934005447756E-07,  3.112915753018E-04, -7.372303947325E+00, -4.219340251538E-03,  1.081991194991E-01,  5.000004982015E+02,  3.591441888688E+02,  4.422367543715E+00,  4.500000000000E+01 
                F16,  8.600000000001E+01,  1.000000000000E-02,  5.508284015552E+02, -5.847184553219E-03,  2.949345946441E+01, -1.287561639299E-04, -1.317623575064E-06,  2.864470686256E-04,  4.289172256666E+04, -1.888285729053E+03, -1.000308525587E+03,  9.988805311686E-01,  1.448454856800E-03,  2.681906392493E-02,  3.894000823026E-02,  3.050775701456E-04, -7.372170952989E+00, -4.145093815023E-03,  1.081986046942E-01, -3.212258236469E-06,  6.713566482757E-05,  3.853948728655E-05, -6.940369572466E-07,  3.048358628044E-04, -7.372165906773E+00, -4.142193429690E-03,  1.081975547554E-01,  5.000004659455E+02,  3.591822161194E+02,  4.456691643301E+00,  4.500000000000E+01 
                F16,  8.800000000001E+01,  1.000000000000E-02,  5.508577436405E+02, -5.939289134937E-03,  2.949179990338E+01, -1.230857658936E-04, -1.552727400722E-06,  2.738126979307E-04,  4.389162618291E+04, -1.902238681788E+03, -1.000307291858E+03,  9.988697988387E-01,  1.330263653221E-03,  2.681230821509E-02,  3.922314998569E-02,  2.986455013101E-04, -7.372040539364E+00, -4.067599548002E-03,  1.081967033073E-01, -3.197359461800E-06,  6.274442804743E-05,  3.868350218529E-05, -1.187797463359E-06,  2.984049232904E-04, -7.372035824445E+00, -4.064688430388E-03,  1.081950185300E-01,  5.000005235461E+02,  3.592185702081E+02,  4.489503088506E+00,  4.500000000000E+01 
                F16,  9.000000000001E+01,  1.000000000000E-02,  5.508858009550E+02, -6.015363688068E-03,  2.949027087249E+01, -1.176615996417E-04, -1.634895079853E-06,  2.617320684284E-04,  4.489153841584E+04, -1.915571266489E+03, -1.000305969769E+03,  9.988594578606E-01,  1.217287432109E-03,  2.680562609262E-02,  3.949379778515E-02,  2.922489958744E-04, -7.371919224258E+00, -3.989887449649E-03,  1.081939757179E-01, -3.176863343643E-06,  5.820979821882E-05,  3.875752078175E-05, -1.502392394557E-06,  2.920099679703E-04, -7.371914850202E+00, -3.986970859115E-03,  1.081919200315E-01,  5.000006071921E+02,  3.592533236777E+02,  4.520868174696E+00,  4.500000000000E+01 
                F16,  9.200000000001E+01,  1.000000000000E-02,  5.509125853260E+02, -6.076516117448E-03,  2.948886952647E+01, -1.124739713299E-04, -1.593401224069E-06,  2.501811151677E-04,  4.589145853416E+04, -1.928310800398E+03, -1.000304227422E+03,  9.988494950808E-01,  1.109294126604E-03,  2.679914937217E-02,  3.975249974874E-02,  2.858987573539E-04, -7.371806558317E+00, -3.912092552883E-03,  1.081908471802E-01, -3.151400293073E-06,  5.420372684615E-05,  3.876691279355E-05, -1.589744387069E-06,  2.856616520246E-04, -7.371802484661E+00, -3.909175345064E-03,  1.081887234919E-01,  5.000006701699E+02,  3.592865461090E+02,  4.550850338160E+00,  4.500000000000E+01 
                F16,  9.400000000001E+01,  1.000000000000E-02,  5.509381322276E+02, -6.123791881417E-03,  2.948757354494E+01, -1.075134535337E-04, -1.484030133800E-06,  2.391367170965E-04,  4.689138580113E+04, -1.940483410933E+03, -1.000302009055E+03,  9.988398983090E-01,  1.006062275854E-03,  2.679296512833E-02,  3.999978005391E-02,  2.796037453898E-04, -7.371701133741E+00, -3.834339380224E-03,  1.081877403165E-01, -3.122007772587E-06,  5.100844118257E-05,  3.871677336222E-05, -1.492937209635E-06,  2.793688567338E-04, -7.371697299333E+00, -3.831426027780E-03,  1.081857787332E-01,  5.000006909182E+02,  3.593183042957E+02,  4.579510239513E+00,  4.500000000000E+01 
                F16,  9.600000000001E+01,  1.000000000000E-02,  5.509624971531E+02, -6.158179084957E-03,  2.948635481463E+01, -1.027706699452E-04, -1.361373208962E-06,  2.285766946131E-04,  4.789131951795E+04, -1.952114084173E+03, -1.000299446406E+03,  9.988306567067E-01,  9.073814232750E-04,  2.678710377901E-02,  4.023613988578E-02,  2.733707528395E-04, -7.371601326262E+00, -3.756742547354E-03,  1.081849411645E-01, -3.089753693875E-06,  4.857691384064E-05,  3.861187615691E-05, -1.297266602991E-06,  2.731382947699E-04, -7.371597673870E+00, -3.753837164203E-03,  1.081832535308E-01,  5.000006700412E+02,  3.593486623198E+02,  4.606905863263E+00,  4.500000000000E+01 
